purchase_id,customer_id,product_id,purchase_date,quantity,total_amount,payment_id,sales_channel
2182,193,17,2025-05-15,5,11.0,2182,In-store
2183,849,21,2025-04-07,1,28.99,2183,In-store
2184,699,1,2025-05-12,2,5.0,2184,In-store
2185,648,3,2025-03-18,2,24.92,2185,Online
2186,655,18,2025-04-25,1,9.46,2186,In-store
2187,66,13,2025-04-22,3,8.46,2187,Online
2188,194,5,2025-04-17,5,21.1,2188,In-store
2189,92,7,2025-05-14,2,51.22,2189,Online
2190,790,13,2025-05-10,4,11.28,2190,In-store
2191,387,2,2025-04-21,2,62.2,2191,Online
2192,776,10,2025-03-25,3,22.02,2192,In-store
2193,256,16,2025-03-26,4,81.28,2193,Online
2194,71,20,2025-05-01,5,153.65,2194,In-store
2195,734,16,2025-04-01,3,60.96,2195,Online
2196,880,9,2025-04-16,3,97.11,2196,Online
2197,265,13,2025-05-11,5,14.1,2197,Online
2198,377,20,2025-05-12,1,30.73,2198,Online
2199,553,14,2025-05-02,3,58.68,2199,In-store
2200,630,1,2025-05-04,4,10.0,2200,In-store
2201,792,16,2025-03-23,2,40.64,2201,Online
2202,450,16,2025-05-12,2,40.64,2202,Online
2203,87,17,2025-03-24,3,6.6,2203,Online
2204,405,5,2025-05-08,4,16.88,2204,In-store
2205,527,14,2025-05-13,3,58.68,2205,Online
2206,63,12,2025-04-27,2,29.26,2206,Online
2207,446,6,2025-03-27,1,24.91,2207,Online
2208,895,18,2025-04-20,3,28.38,2208,Online
2209,440,2,2025-04-11,4,124.4,2209,Online
2210,450,1,2025-04-11,2,5.0,2210,In-store
2211,43,10,2025-05-14,3,22.02,2211,Online
2212,192,17,2025-04-07,1,2.2,2212,Online
2213,568,16,2025-04-30,3,60.96,2213,In-store
2214,108,10,2025-03-27,5,36.7,2214,In-store
2215,287,11,2025-04-23,1,15.4,2215,In-store
2216,724,3,2025-05-11,1,12.46,2216,Online
2217,324,8,2025-03-24,5,180.95,2217,In-store
2218,796,9,2025-04-14,5,161.85,2218,In-store
2219,396,6,2025-05-04,2,49.82,2219,Online
2220,881,8,2025-04-26,5,180.95,2220,Online
2221,410,1,2025-04-17,1,2.5,2221,Online
2222,922,14,2025-04-19,2,39.12,2222,In-store
2223,288,13,2025-04-22,4,11.28,2223,Online
2224,541,18,2025-04-15,5,47.3,2224,In-store
2225,786,6,2025-05-13,2,49.82,2225,In-store
2226,948,16,2025-05-10,5,101.6,2226,In-store
2227,793,21,2025-04-08,2,57.98,2227,Online
2228,580,0,2025-04-07,3,29.04,2228,Online
2229,56,24,2025-05-15,1,17.95,2229,In-store
2230,681,14,2025-04-17,1,19.56,2230,Online
2231,913,25,2025-05-02,2,34.0,2231,In-store
2232,479,15,2025-04-20,3,143.34,2232,In-store
2233,988,10,2025-04-06,2,14.68,2233,Online
2234,387,11,2025-05-11,3,46.2,2234,In-store
2235,161,2,2025-05-07,5,155.5,2235,In-store
2236,196,25,2025-04-02,3,51.0,2236,Online
2237,44,9,2025-05-01,3,97.11,2237,Online
2238,835,23,2025-03-20,3,29.88,2238,In-store
2239,236,9,2025-04-06,5,161.85,2239,Online
2240,954,2,2025-04-16,1,31.1,2240,Online
2241,710,8,2025-05-14,2,72.38,2241,Online
2242,549,19,2025-04-23,1,1.98,2242,In-store
2243,69,7,2025-05-05,1,25.61,2243,In-store
2244,100,20,2025-04-30,4,122.92,2244,In-store
2245,628,4,2025-04-30,2,24.16,2245,Online
2246,598,12,2025-04-21,1,14.63,2246,In-store
2247,880,11,2025-03-18,5,77.0,2247,Online
2248,316,15,2025-05-13,4,191.12,2248,Online
2249,919,11,2025-03-28,2,30.8,2249,In-store
2250,900,25,2025-04-12,4,68.0,2250,In-store
2251,495,19,2025-03-29,5,9.9,2251,Online
2252,813,24,2025-03-24,2,35.9,2252,In-store
2253,68,11,2025-03-27,4,61.6,2253,In-store
2254,152,2,2025-05-16,5,155.5,2254,In-store
2255,303,0,2025-05-01,5,48.4,2255,In-store
2256,170,4,2025-04-15,2,24.16,2256,In-store
2257,236,20,2025-04-18,2,61.46,2257,Online
2258,94,15,2025-03-23,5,238.9,2258,Online
2259,563,18,2025-03-20,2,18.92,2259,Online
2260,442,11,2025-04-28,4,61.6,2260,In-store
2261,99,5,2025-04-23,2,8.44,2261,Online
2262,783,6,2025-04-01,1,24.91,2262,In-store
2263,116,1,2025-04-04,2,5.0,2263,Online
2264,772,11,2025-03-25,5,77.0,2264,Online
2265,228,25,2025-05-04,3,51.0,2265,Online
2266,21,15,2025-03-25,4,191.12,2266,In-store
2267,983,8,2025-04-15,4,144.76,2267,In-store
2268,990,13,2025-03-20,1,2.82,2268,In-store
2269,908,20,2025-03-26,5,153.65,2269,In-store
2270,67,21,2025-05-12,1,28.99,2270,Online
2271,487,3,2025-04-20,5,62.3,2271,In-store
2272,62,23,2025-05-08,5,49.8,2272,In-store
2273,91,20,2025-03-21,1,30.73,2273,Online
2274,233,14,2025-05-01,4,78.24,2274,Online
2275,479,5,2025-05-09,3,12.66,2275,In-store
2276,746,19,2025-04-01,1,1.98,2276,Online
2277,851,25,2025-05-08,5,85.0,2277,In-store
2278,826,23,2025-03-18,5,49.8,2278,Online
2279,214,4,2025-04-30,3,36.24,2279,Online
2280,803,6,2025-04-17,3,74.73,2280,Online
2281,457,25,2025-04-14,3,51.0,2281,In-store
2282,43,1,2025-04-14,1,2.5,2282,In-store
2283,60,22,2025-04-19,4,66.48,2283,Online
2284,227,19,2025-04-16,2,3.96,2284,Online
2285,962,22,2025-05-02,3,49.86,2285,Online
2286,520,8,2025-04-28,4,144.76,2286,In-store
2287,434,20,2025-05-06,3,92.19,2287,Online
2288,407,9,2025-03-21,3,97.11,2288,In-store
2289,263,14,2025-03-31,3,58.68,2289,Online
2290,432,2,2025-05-17,4,124.4,2290,In-store
2291,789,8,2025-04-07,1,36.19,2291,Online
2292,806,18,2025-03-24,4,37.84,2292,Online
2293,940,17,2025-04-08,5,11.0,2293,In-store
2294,538,11,2025-05-01,1,15.4,2294,In-store
2295,842,9,2025-04-17,1,32.37,2295,In-store
2296,13,6,2025-04-01,2,49.82,2296,Online
2297,568,8,2025-04-12,4,144.76,2297,In-store
2298,695,16,2025-05-08,3,60.96,2298,Online
2299,786,6,2025-03-30,1,24.91,2299,In-store
2300,863,13,2025-03-18,1,2.82,2300,Online
2301,729,3,2025-03-21,2,24.92,2301,Online
2302,782,17,2025-05-12,3,6.6,2302,Online
2303,996,12,2025-05-14,5,73.15,2303,In-store
2304,422,6,2025-05-03,1,24.91,2304,Online
2305,125,6,2025-05-05,2,49.82,2305,Online
2306,712,13,2025-04-07,2,5.64,2306,In-store
2307,192,21,2025-05-01,2,57.98,2307,In-store
2308,435,12,2025-04-24,5,73.15,2308,In-store
2309,176,24,2025-05-01,3,53.85,2309,In-store
2310,521,10,2025-04-26,3,22.02,2310,Online
2311,297,18,2025-05-05,1,9.46,2311,Online
2312,696,3,2025-04-01,3,37.38,2312,Online
2313,604,8,2025-04-12,2,72.38,2313,Online
2314,231,6,2025-05-10,3,74.73,2314,Online
2315,673,15,2025-04-22,5,238.9,2315,In-store
2316,942,8,2025-03-27,1,36.19,2316,Online
2317,172,21,2025-04-06,3,86.97,2317,Online
2318,706,20,2025-03-20,3,92.19,2318,In-store
2319,622,9,2025-03-29,1,32.37,2319,In-store
2320,291,20,2025-05-12,3,92.19,2320,Online
2321,679,4,2025-03-23,1,12.08,2321,Online
2322,776,22,2025-05-01,4,66.48,2322,Online
2323,11,8,2025-03-18,1,36.19,2323,Online
2324,169,13,2025-03-30,4,11.28,2324,Online
2325,20,12,2025-04-09,4,58.52,2325,Online
2326,789,9,2025-03-30,4,129.48,2326,Online
2327,24,16,2025-04-01,1,20.32,2327,In-store
2328,50,20,2025-04-06,1,30.73,2328,Online
2329,337,1,2025-04-21,1,2.5,2329,In-store
2330,217,12,2025-04-02,1,14.63,2330,Online
2331,147,12,2025-05-15,3,43.89,2331,In-store
2332,464,5,2025-04-14,3,12.66,2332,Online
2333,587,24,2025-03-30,1,17.95,2333,Online
2334,249,4,2025-05-05,3,36.24,2334,In-store
2335,694,16,2025-04-30,3,60.96,2335,In-store
2336,845,6,2025-04-20,4,99.64,2336,In-store
2337,7,9,2025-04-08,2,64.74,2337,Online
2338,567,17,2025-05-16,5,11.0,2338,In-store
2339,641,24,2025-03-28,1,17.95,2339,Online
2340,233,4,2025-04-05,3,36.24,2340,Online
2341,750,11,2025-04-24,5,77.0,2341,Online
2342,492,23,2025-05-01,5,49.8,2342,In-store
2343,859,0,2025-04-01,1,9.68,2343,Online
2344,921,12,2025-04-08,3,43.89,2344,In-store
2345,408,13,2025-05-13,1,2.82,2345,Online
2346,981,2,2025-04-22,5,155.5,2346,In-store
2347,465,19,2025-04-23,5,9.9,2347,In-store
2348,277,15,2025-05-08,3,143.34,2348,Online
2349,400,6,2025-05-13,3,74.73,2349,Online
2350,392,17,2025-04-20,2,4.4,2350,In-store
2351,386,20,2025-04-27,3,92.19,2351,In-store
2352,212,19,2025-04-24,3,5.94,2352,Online
2353,626,11,2025-03-27,5,77.0,2353,In-store
2354,615,15,2025-04-25,3,143.34,2354,Online
2355,278,10,2025-04-02,4,29.36,2355,Online
2356,582,15,2025-04-15,3,143.34,2356,In-store
2357,475,6,2025-05-12,4,99.64,2357,Online
2358,144,10,2025-05-16,5,36.7,2358,In-store
2359,688,22,2025-05-15,3,49.86,2359,In-store
2360,346,15,2025-04-10,4,191.12,2360,In-store
2361,511,21,2025-05-08,1,28.99,2361,Online
2362,964,6,2025-04-26,3,74.73,2362,In-store
2363,257,23,2025-04-03,5,49.8,2363,Online
2364,595,18,2025-05-01,3,28.38,2364,Online
2365,183,14,2025-04-10,2,39.12,2365,In-store
2366,767,11,2025-04-01,2,30.8,2366,Online
2367,511,2,2025-04-17,2,62.2,2367,In-store
2368,218,15,2025-03-23,3,143.34,2368,Online
2369,802,2,2025-04-01,5,155.5,2369,In-store
2370,782,22,2025-04-30,2,33.24,2370,In-store
2371,910,0,2025-05-03,1,9.68,2371,In-store
2372,913,0,2025-03-19,4,38.72,2372,In-store
2373,617,20,2025-03-18,1,30.73,2373,In-store
2374,25,24,2025-05-06,1,17.95,2374,Online
2375,290,8,2025-04-09,2,72.38,2375,Online
2376,88,24,2025-04-04,5,89.75,2376,In-store
2377,173,14,2025-04-21,1,19.56,2377,Online
2378,603,7,2025-05-09,3,76.83,2378,In-store
2379,884,10,2025-05-03,5,36.7,2379,Online
2380,504,10,2025-03-29,2,14.68,2380,Online
2381,655,12,2025-04-24,4,58.52,2381,Online
2382,578,10,2025-04-07,1,7.34,2382,In-store
2383,959,24,2025-03-21,2,35.9,2383,Online
2384,174,25,2025-03-26,1,17.0,2384,Online
2385,548,4,2025-04-21,4,48.32,2385,In-store
2386,451,9,2025-04-12,1,32.37,2386,In-store
2387,291,0,2025-04-19,2,19.36,2387,Online
2388,367,0,2025-04-24,5,48.4,2388,In-store
2389,678,16,2025-04-24,4,81.28,2389,In-store
2390,833,16,2025-04-28,3,60.96,2390,In-store
2391,485,2,2025-05-13,3,93.3,2391,In-store
2392,654,5,2025-03-25,3,12.66,2392,In-store
2393,476,5,2025-05-12,5,21.1,2393,Online
2394,813,7,2025-05-08,5,128.05,2394,In-store
2395,496,25,2025-05-02,1,17.0,2395,Online
2396,743,12,2025-03-28,4,58.52,2396,Online
2397,633,7,2025-04-19,5,128.05,2397,In-store
2398,394,4,2025-04-21,5,60.4,2398,In-store
2399,211,19,2025-04-17,2,3.96,2399,In-store
2400,429,20,2025-03-29,3,92.19,2400,Online
2401,587,17,2025-04-05,5,11.0,2401,Online
2402,988,0,2025-04-20,3,29.04,2402,In-store
2403,74,18,2025-04-04,5,47.3,2403,In-store
2404,875,23,2025-04-05,3,29.88,2404,In-store
2405,951,6,2025-05-09,3,74.73,2405,In-store
2406,33,14,2025-03-27,4,78.24,2406,Online
2407,621,21,2025-03-28,2,57.98,2407,Online
2408,14,3,2025-04-04,4,49.84,2408,Online
2409,631,2,2025-05-13,4,124.4,2409,Online
2410,557,5,2025-05-07,3,12.66,2410,In-store
2411,380,4,2025-04-14,3,36.24,2411,Online
2412,832,22,2025-04-30,4,66.48,2412,Online
2413,971,13,2025-03-19,5,14.1,2413,Online
2414,955,12,2025-04-03,5,73.15,2414,In-store
2415,152,16,2025-04-20,1,20.32,2415,In-store
2416,447,15,2025-05-06,2,95.56,2416,In-store
2417,404,5,2025-05-10,3,12.66,2417,In-store
2418,544,21,2025-05-04,2,57.98,2418,Online
2419,525,4,2025-05-09,3,36.24,2419,In-store
2420,599,8,2025-04-04,5,180.95,2420,In-store
2421,933,18,2025-04-13,1,9.46,2421,In-store
2422,414,12,2025-05-09,1,14.63,2422,In-store
2423,218,10,2025-05-15,3,22.02,2423,In-store
2424,238,22,2025-04-26,5,83.1,2424,In-store
2425,187,24,2025-04-05,5,89.75,2425,In-store
2426,470,10,2025-05-12,1,7.34,2426,In-store
2427,593,23,2025-04-26,4,39.84,2427,In-store
2428,65,20,2025-03-21,3,92.19,2428,Online
2429,324,7,2025-03-24,5,128.05,2429,In-store
2430,438,3,2025-04-02,2,24.92,2430,In-store
2431,951,15,2025-04-03,3,143.34,2431,Online
2432,328,10,2025-04-06,5,36.7,2432,In-store
2433,352,8,2025-04-13,2,72.38,2433,In-store
2434,221,12,2025-05-17,3,43.89,2434,Online
2435,729,9,2025-04-16,2,64.74,2435,Online
2436,107,5,2025-03-28,2,8.44,2436,Online
2437,399,2,2025-03-27,5,155.5,2437,Online
2438,68,7,2025-04-16,1,25.61,2438,In-store
2439,821,2,2025-04-16,2,62.2,2439,In-store
2440,729,15,2025-04-29,3,143.34,2440,Online
2441,646,22,2025-04-30,1,16.62,2441,Online
2442,26,0,2025-05-06,4,38.72,2442,In-store
2443,481,10,2025-05-04,1,7.34,2443,Online
2444,696,25,2025-04-29,2,34.0,2444,In-store
2445,298,14,2025-05-09,3,58.68,2445,Online
2446,555,22,2025-04-11,2,33.24,2446,Online
2447,319,15,2025-05-10,5,238.9,2447,Online
2448,976,8,2025-05-02,3,108.57,2448,In-store
2449,884,12,2025-04-25,4,58.52,2449,In-store
2450,833,5,2025-04-12,5,21.1,2450,In-store
2451,468,10,2025-05-03,3,22.02,2451,In-store
2452,984,24,2025-04-05,4,71.8,2452,Online
2453,675,13,2025-03-21,4,11.28,2453,In-store
2454,383,18,2025-04-03,5,47.3,2454,Online
2455,705,11,2025-05-10,4,61.6,2455,In-store
2456,940,0,2025-04-17,2,19.36,2456,In-store
2457,848,25,2025-04-20,1,17.0,2457,In-store
2458,153,18,2025-04-27,1,9.46,2458,In-store
2459,863,1,2025-04-17,2,5.0,2459,Online
2460,238,1,2025-05-06,1,2.5,2460,Online
2461,177,2,2025-04-04,5,155.5,2461,Online
2462,752,3,2025-03-26,2,24.92,2462,Online
2463,501,23,2025-03-30,2,19.92,2463,Online
2464,799,12,2025-05-13,2,29.26,2464,Online
2465,228,5,2025-03-30,3,12.66,2465,Online
2466,284,4,2025-04-09,1,12.08,2466,Online
2467,472,6,2025-04-13,4,99.64,2467,Online
2468,500,25,2025-04-20,2,34.0,2468,Online
2469,92,4,2025-04-06,1,12.08,2469,In-store
2470,706,11,2025-05-04,2,30.8,2470,Online
2471,314,18,2025-05-17,3,28.38,2471,In-store
2472,836,0,2025-03-25,1,9.68,2472,In-store
2473,339,17,2025-04-05,4,8.8,2473,In-store
2474,378,24,2025-04-26,4,71.8,2474,In-store
2475,611,6,2025-03-29,2,49.82,2475,In-store
2476,596,19,2025-03-19,1,1.98,2476,Online
2477,50,6,2025-04-22,1,24.91,2477,Online
2478,844,2,2025-04-27,5,155.5,2478,In-store
2479,190,15,2025-05-01,4,191.12,2479,Online
2480,40,13,2025-04-21,4,11.28,2480,In-store
2481,911,18,2025-03-26,5,47.3,2481,Online
2482,337,14,2025-04-10,5,97.8,2482,Online
2483,180,25,2025-04-03,3,51.0,2483,Online
2484,585,25,2025-04-24,3,51.0,2484,Online
2485,800,7,2025-04-28,1,25.61,2485,In-store
2486,555,19,2025-04-20,4,7.92,2486,In-store
2487,903,18,2025-04-19,1,9.46,2487,Online
2488,946,5,2025-04-21,1,4.22,2488,Online
2489,820,25,2025-04-10,2,34.0,2489,Online
2490,463,3,2025-03-18,2,24.92,2490,In-store
2491,866,14,2025-03-27,2,39.12,2491,Online
2492,180,14,2025-04-01,5,97.8,2492,In-store
2493,902,25,2025-04-08,1,17.0,2493,Online
2494,821,12,2025-05-16,2,29.26,2494,In-store
2495,366,3,2025-04-22,2,24.92,2495,Online
2496,198,13,2025-04-17,5,14.1,2496,In-store
2497,434,15,2025-05-10,5,238.9,2497,In-store
2498,347,23,2025-04-14,2,19.92,2498,Online
2499,431,23,2025-04-15,3,29.88,2499,In-store
2500,694,8,2025-04-09,1,36.19,2500,In-store
2501,604,16,2025-04-05,1,20.32,2501,In-store
2502,67,17,2025-03-28,5,11.0,2502,In-store
2503,354,12,2025-04-05,5,73.15,2503,Online
2504,676,11,2025-05-08,4,61.6,2504,In-store
2505,813,0,2025-04-02,2,19.36,2505,Online
2506,825,1,2025-05-15,5,12.5,2506,In-store
2507,930,20,2025-04-03,4,122.92,2507,In-store
2508,85,14,2025-04-20,4,78.24,2508,Online
2509,745,17,2025-04-24,2,4.4,2509,In-store
2510,930,0,2025-04-04,4,38.72,2510,In-store
2511,185,25,2025-04-28,2,34.0,2511,Online
2512,660,9,2025-05-03,2,64.74,2512,In-store
2513,656,14,2025-05-01,2,39.12,2513,Online
2514,596,19,2025-04-01,2,3.96,2514,In-store
2515,204,16,2025-05-04,4,81.28,2515,Online
2516,976,14,2025-04-07,4,78.24,2516,In-store
2517,676,21,2025-04-08,4,115.96,2517,Online
2518,783,20,2025-04-27,4,122.92,2518,Online
2519,622,20,2025-05-17,1,30.73,2519,In-store
2520,697,21,2025-03-31,1,28.99,2520,In-store
2521,246,14,2025-04-24,1,19.56,2521,Online
2522,873,4,2025-04-10,3,36.24,2522,Online
2523,532,13,2025-04-22,5,14.1,2523,In-store
2524,347,15,2025-05-08,2,95.56,2524,Online
2525,112,18,2025-05-08,2,18.92,2525,Online
2526,326,1,2025-04-30,5,12.5,2526,Online
2527,849,5,2025-05-05,2,8.44,2527,Online
2528,408,14,2025-04-15,4,78.24,2528,In-store
2529,77,23,2025-04-18,4,39.84,2529,Online
2530,409,25,2025-03-22,5,85.0,2530,Online
2531,504,20,2025-05-02,2,61.46,2531,Online
2532,126,20,2025-04-13,2,61.46,2532,In-store
2533,927,24,2025-04-12,4,71.8,2533,Online
2534,649,19,2025-04-17,4,7.92,2534,In-store
2535,362,16,2025-04-22,1,20.32,2535,Online
2536,882,3,2025-05-10,3,37.38,2536,In-store
2537,104,8,2025-04-16,3,108.57,2537,In-store
2538,189,0,2025-03-19,1,9.68,2538,In-store
2539,405,19,2025-03-21,1,1.98,2539,Online
2540,139,18,2025-05-12,4,37.84,2540,In-store
2541,225,13,2025-04-11,5,14.1,2541,In-store
2542,414,25,2025-05-07,1,17.0,2542,In-store
2543,688,12,2025-05-11,5,73.15,2543,In-store
2544,981,14,2025-05-07,2,39.12,2544,In-store
2545,686,14,2025-03-27,5,97.8,2545,Online
2546,379,25,2025-03-29,2,34.0,2546,Online
2547,458,2,2025-04-14,4,124.4,2547,In-store
2548,11,3,2025-05-03,5,62.3,2548,Online
2549,146,7,2025-04-15,4,102.44,2549,In-store
2550,855,22,2025-04-04,1,16.62,2550,In-store
2551,639,25,2025-04-18,2,34.0,2551,In-store
2552,117,20,2025-04-12,3,92.19,2552,In-store
2553,528,13,2025-04-26,5,14.1,2553,Online
2554,439,17,2025-04-14,3,6.6,2554,Online
2555,975,19,2025-03-18,4,7.92,2555,In-store
2556,139,11,2025-03-19,4,61.6,2556,Online
2557,561,12,2025-03-28,3,43.89,2557,In-store
2558,65,13,2025-05-13,4,11.28,2558,Online
2559,722,23,2025-03-19,4,39.84,2559,Online
2560,73,22,2025-03-31,4,66.48,2560,In-store
2561,932,23,2025-04-10,5,49.8,2561,Online
2562,777,2,2025-04-20,5,155.5,2562,In-store
2563,663,16,2025-04-13,3,60.96,2563,In-store
2564,661,13,2025-04-01,2,5.64,2564,In-store
2565,416,19,2025-03-19,3,5.94,2565,In-store
2566,277,7,2025-05-03,4,102.44,2566,In-store
2567,482,5,2025-05-05,3,12.66,2567,In-store
2568,243,11,2025-05-13,4,61.6,2568,In-store
2569,830,12,2025-03-19,2,29.26,2569,In-store
2570,300,10,2025-04-15,1,7.34,2570,Online
2571,210,2,2025-04-30,3,93.3,2571,Online
2572,511,12,2025-05-02,1,14.63,2572,Online
2573,495,18,2025-05-05,2,18.92,2573,In-store
2574,986,14,2025-05-04,1,19.56,2574,In-store
2575,978,9,2025-04-29,3,97.11,2575,In-store
2576,556,24,2025-04-10,2,35.9,2576,In-store
2577,54,16,2025-04-04,4,81.28,2577,Online
2578,578,3,2025-04-25,2,24.92,2578,Online
2579,980,5,2025-03-31,2,8.44,2579,In-store
2580,968,19,2025-03-30,4,7.92,2580,In-store
2581,834,11,2025-03-21,5,77.0,2581,Online
2582,32,22,2025-04-09,1,16.62,2582,In-store
2583,559,23,2025-03-29,3,29.88,2583,In-store
2584,667,11,2025-03-27,5,77.0,2584,Online
2585,48,5,2025-03-24,5,21.1,2585,Online
2586,48,12,2025-04-17,5,73.15,2586,Online
2587,471,20,2025-05-09,3,92.19,2587,Online
2588,7,13,2025-03-24,3,8.46,2588,In-store
2589,557,8,2025-03-27,4,144.76,2589,Online
2590,850,14,2025-05-06,2,39.12,2590,Online
2591,563,19,2025-04-15,4,7.92,2591,In-store
2592,310,25,2025-03-31,1,17.0,2592,Online
2593,191,25,2025-04-01,2,34.0,2593,Online
2594,756,12,2025-05-07,5,73.15,2594,Online
2595,357,22,2025-03-27,5,83.1,2595,In-store
2596,550,9,2025-04-06,4,129.48,2596,Online
2597,586,17,2025-04-02,3,6.6,2597,Online
2598,661,3,2025-04-17,3,37.38,2598,In-store
2599,699,7,2025-04-26,3,76.83,2599,In-store
2600,622,23,2025-03-18,3,29.88,2600,In-store
2601,786,2,2025-05-04,3,93.3,2601,In-store
2602,8,24,2025-04-21,1,17.95,2602,Online
2603,559,21,2025-04-15,4,115.96,2603,Online
2604,531,15,2025-04-12,5,238.9,2604,In-store
2605,814,15,2025-04-03,5,238.9,2605,Online
2606,257,19,2025-04-18,1,1.98,2606,Online
2607,796,19,2025-04-30,1,1.98,2607,In-store
2608,122,21,2025-04-21,3,86.97,2608,Online
2609,178,12,2025-03-22,3,43.89,2609,Online
2610,47,12,2025-04-04,5,73.15,2610,Online
2611,147,12,2025-03-30,3,43.89,2611,Online
2612,392,24,2025-04-24,5,89.75,2612,In-store
2613,851,17,2025-03-31,3,6.6,2613,In-store
2614,887,19,2025-03-26,5,9.9,2614,Online
2615,628,23,2025-03-26,5,49.8,2615,Online
2616,565,12,2025-03-29,2,29.26,2616,In-store
2617,117,11,2025-04-15,2,30.8,2617,Online
2618,73,21,2025-04-11,1,28.99,2618,In-store
2619,241,15,2025-04-19,1,47.78,2619,Online
2620,111,15,2025-05-15,3,143.34,2620,Online
2621,843,17,2025-03-26,2,4.4,2621,In-store
2622,393,15,2025-03-18,5,238.9,2622,Online
2623,257,3,2025-04-26,1,12.46,2623,In-store
2624,639,9,2025-04-19,4,129.48,2624,Online
2625,540,21,2025-03-20,1,28.99,2625,Online
2626,85,6,2025-04-08,5,124.55,2626,Online
2627,729,3,2025-03-28,2,24.92,2627,In-store
2628,639,20,2025-03-28,3,92.19,2628,Online
2629,855,20,2025-03-19,1,30.73,2629,In-store
2630,309,25,2025-05-17,2,34.0,2630,Online
2631,532,1,2025-04-24,3,7.5,2631,Online
2632,524,9,2025-04-29,2,64.74,2632,Online
2633,679,0,2025-03-25,1,9.68,2633,Online
2634,915,8,2025-04-12,2,72.38,2634,Online
2635,174,3,2025-04-11,2,24.92,2635,Online
2636,416,16,2025-05-03,4,81.28,2636,In-store
2637,959,9,2025-04-23,1,32.37,2637,In-store
2638,188,17,2025-04-30,5,11.0,2638,Online
2639,840,12,2025-04-19,4,58.52,2639,In-store
2640,72,7,2025-04-18,2,51.22,2640,Online
2641,831,14,2025-03-24,5,97.8,2641,Online
2642,813,14,2025-03-26,4,78.24,2642,In-store
2643,697,1,2025-03-27,3,7.5,2643,In-store
2644,394,3,2025-04-02,3,37.38,2644,Online
2645,206,10,2025-03-26,2,14.68,2645,In-store
2646,633,5,2025-05-08,5,21.1,2646,Online
2647,693,14,2025-04-24,2,39.12,2647,In-store
2648,950,20,2025-03-27,2,61.46,2648,Online
2649,670,23,2025-04-28,5,49.8,2649,Online
2650,248,3,2025-05-05,1,12.46,2650,Online
2651,139,23,2025-04-21,1,9.96,2651,In-store
2652,398,11,2025-05-05,4,61.6,2652,In-store
2653,266,8,2025-03-22,5,180.95,2653,Online
2654,429,11,2025-04-21,2,30.8,2654,In-store
2655,262,19,2025-05-03,4,7.92,2655,In-store
2656,913,0,2025-03-19,4,38.72,2656,Online
2657,958,17,2025-04-05,1,2.2,2657,In-store
2658,443,7,2025-03-31,4,102.44,2658,Online
2659,906,15,2025-04-18,2,95.56,2659,In-store
2660,153,22,2025-05-17,3,49.86,2660,In-store
2661,104,6,2025-03-19,2,49.82,2661,Online
2662,85,24,2025-05-15,3,53.85,2662,In-store
2663,5,15,2025-05-13,2,95.56,2663,In-store
2664,561,21,2025-05-09,2,57.98,2664,Online
2665,663,23,2025-04-23,2,19.92,2665,Online
2666,716,14,2025-05-11,4,78.24,2666,Online
2667,976,3,2025-05-13,4,49.84,2667,Online
2668,893,6,2025-05-05,4,99.64,2668,In-store
2669,659,6,2025-05-16,4,99.64,2669,Online
2670,775,9,2025-05-07,5,161.85,2670,Online
2671,981,11,2025-04-17,1,15.4,2671,Online
2672,486,24,2025-05-06,3,53.85,2672,Online
2673,951,22,2025-03-19,3,49.86,2673,Online
2674,707,22,2025-04-06,2,33.24,2674,In-store
2675,201,20,2025-05-17,4,122.92,2675,In-store
2676,154,9,2025-04-15,5,161.85,2676,In-store
2677,447,1,2025-05-12,2,5.0,2677,Online
2678,414,9,2025-04-26,2,64.74,2678,In-store
2679,224,2,2025-05-06,3,93.3,2679,Online
2680,529,17,2025-04-09,1,2.2,2680,Online
2681,987,15,2025-05-07,4,191.12,2681,Online
2682,148,16,2025-04-21,1,20.32,2682,In-store
2683,701,7,2025-03-29,4,102.44,2683,In-store
2684,95,22,2025-04-21,4,66.48,2684,In-store
2685,268,8,2025-03-25,3,108.57,2685,In-store
2686,727,14,2025-05-07,4,78.24,2686,In-store
2687,919,25,2025-04-10,1,17.0,2687,Online
2688,237,21,2025-04-14,5,144.95,2688,In-store
2689,651,22,2025-04-08,1,16.62,2689,In-store
2690,130,21,2025-05-10,3,86.97,2690,In-store
2691,378,24,2025-04-04,1,17.95,2691,In-store
2692,293,23,2025-03-31,4,39.84,2692,In-store
2693,651,9,2025-04-03,3,97.11,2693,Online
2694,735,3,2025-05-09,3,37.38,2694,Online
2695,473,17,2025-04-23,5,11.0,2695,In-store
2696,287,7,2025-05-07,3,76.83,2696,Online
2697,691,18,2025-04-05,5,47.3,2697,Online
2698,307,24,2025-04-01,3,53.85,2698,In-store
2699,295,6,2025-03-22,2,49.82,2699,Online
2700,142,18,2025-04-06,5,47.3,2700,Online
2701,594,23,2025-03-19,2,19.92,2701,In-store
2702,515,15,2025-05-05,5,238.9,2702,In-store
2703,452,4,2025-04-27,1,12.08,2703,Online
2704,753,15,2025-05-03,5,238.9,2704,Online
2705,158,14,2025-04-14,2,39.12,2705,Online
2706,835,5,2025-05-09,1,4.22,2706,In-store
2707,723,23,2025-04-04,2,19.92,2707,In-store
